playerId,matchId,date,opposition,venue,format,tournament,runs,balls,strikeRate,wickets,overs,economy
ef13bd20,1023667,2016-12-13,Sydney Thunder,Lavington Sports Oval,T20,Women's Big Bash League,26,26,100.0,0,0.0,0.0
ad061133,1023667,2016-12-13,Sydney Thunder,Lavington Sports Oval,T20,Women's Big Bash League,5,8,62.5,0,0.0,0.0
e2410b5e,1023667,2016-12-13,Sydney Thunder,Lavington Sports Oval,T20,Women's Big Bash League,5,3,166.67,0,0.0,0.0
27e003ce,1023667,2016-12-13,Sydney Thunder,Lavington Sports Oval,T20,Women's Big Bash League,14,18,77.78,0,0.0,0.0
dff806f4,1023667,2016-12-13,Sydney Thunder,Lavington Sports Oval,T20,Women's Big Bash League,0,0,0.0,0,2.0,5.5
4ed7d23f,1023667,2016-12-13,Sydney Thunder,Lavington Sports Oval,T20,Women's Big Bash League,0,0,0.0,1,4.0,5.25
0816fb1e,1023667,2016-12-13,Sydney Thunder,Lavington Sports Oval,T20,Women's Big Bash League,0,0,0.0,2,4.0,5.25
83558266,1023667,2016-12-13,Melbourne Stars,Lavington Sports Oval,T20,Women's Big Bash League,0,0,0.0,0,4.0,8.25
b9164a9b,1023667,2016-12-13,Melbourne Stars,Lavington Sports Oval,T20,Women's Big Bash League,21,23,91.3,0,0.0,0.0
ea8b65ab,1023667,2016-12-13,Melbourne Stars,Lavington Sports Oval,T20,Women's Big Bash League,0,0,0.0,1,3.5,6.52
437068a1,1023667,2016-12-13,Melbourne Stars,Lavington Sports Oval,T20,Women's Big Bash League,0,0,0.0,0,3.0,5.67
207ba61e,1023667,2016-12-13,Melbourne Stars,Lavington Sports Oval,T20,Women's Big Bash League,0,0,0.0,1,3.0,4.67
53cd8da6,1023667,2016-12-13,Melbourne Stars,Lavington Sports Oval,T20,Women's Big Bash League,30,21,142.86,0,0.0,0.0
b8cce99f,1023667,2016-12-13,Melbourne Stars,Lavington Sports Oval,T20,Women's Big Bash League,0,0,0.0,0,3.0,6.67
e2410b5e,1023667,2016-12-13,Melbourne Stars,Lavington Sports Oval,T20,Women's Big Bash League,0,0,0.0,0,2.0,6.0
d7c6b0fb,1023667,2016-12-13,Melbourne Stars,Lavington Sports Oval,T20,Women's Big Bash League,35,31,112.9,0,0.0,0.0
92cf79a8,1023667,2016-12-13,Melbourne Stars,Lavington Sports Oval,T20,Women's Big Bash League,29,38,76.32,0,0.0,0.0
72b7ed1e,1023671,2016-12-17,Melbourne Renegades,Queen Elizabeth II Oval,T20,Women's Big Bash League,45,43,104.65,0,0.0,0.0
2e0b6638,1023671,2016-12-17,Melbourne Renegades,Queen Elizabeth II Oval,T20,Women's Big Bash League,11,12,91.67,0,0.0,0.0
324b9eee,1023671,2016-12-17,Melbourne Renegades,Queen Elizabeth II Oval,T20,Women's Big Bash League,39,41,95.12,0,0.0,0.0
72166006,1023671,2016-12-17,Melbourne Renegades,Queen Elizabeth II Oval,T20,Women's Big Bash League,0,0,0.0,1,4.0,5.0
4ba0289e,1023671,2016-12-17,Melbourne Renegades,Queen Elizabeth II Oval,T20,Women's Big Bash League,2,8,25.0,0,0.0,0.0
d32cf49a,1023671,2016-12-17,Melbourne Renegades,Queen Elizabeth II Oval,T20,Women's Big Bash League,0,2,0.0,0,0.0,0.0
60471339,1023671,2016-12-17,Melbourne Renegades,Queen Elizabeth II Oval,T20,Women's Big Bash League,0,0,0.0,1,4.0,5.5
f57d5dbb,1023671,2016-12-17,Melbourne Renegades,Queen Elizabeth II Oval,T20,Women's Big Bash League,0,0,0.0,0,4.0,6.75
29ed56ec,1023671,2016-12-17,Melbourne Renegades,Queen Elizabeth II Oval,T20,Women's Big Bash League,0,0,0.0,1,2.0,8.0
4241dc19,1023671,2016-12-17,Melbourne Renegades,Queen Elizabeth II Oval,T20,Women's Big Bash League,0,0,0.0,0,2.0,5.0
99e23670,1023671,2016-12-17,Melbourne Renegades,Queen Elizabeth II Oval,T20,Women's Big Bash League,0,0,0.0,0,4.0,9.5
cb937b2d,1023671,2016-12-17,Melbourne Renegades,Queen Elizabeth II Oval,T20,Women's Big Bash League,27,15,180.0,0,0.0,0.0
72b7ed1e,1023671,2016-12-17,Hobart Hurricanes,Queen Elizabeth II Oval,T20,Women's Big Bash League,0,0,0.0,2,4.0,5.5
df04fc4f,1023671,2016-12-17,Hobart Hurricanes,Queen Elizabeth II Oval,T20,Women's Big Bash League,0,0,0.0,1,2.0,5.5
a139c379,1023671,2016-12-17,Hobart Hurricanes,Queen Elizabeth II Oval,T20,Women's Big Bash League,25,22,113.64,0,0.0,0.0
2e0b6638,1023671,2016-12-17,Hobart Hurricanes,Queen Elizabeth II Oval,T20,Women's Big Bash League,0,0,0.0,0,2.0,7.5
72166006,1023671,2016-12-17,Hobart Hurricanes,Queen Elizabeth II Oval,T20,Women's Big Bash League,1,6,16.67,0,0.0,0.0
4ba0289e,1023671,2016-12-17,Hobart Hurricanes,Queen Elizabeth II Oval,T20,Women's Big Bash League,0,0,0.0,0,2.0,12.0
d32cf49a,1023671,2016-12-17,Hobart Hurricanes,Queen Elizabeth II Oval,T20,Women's Big Bash League,0,0,0.0,0,4.0,4.5
0d19fa13,1023671,2016-12-17,Hobart Hurricanes,Queen Elizabeth II Oval,T20,Women's Big Bash League,0,0,0.0,0,2.0,6.0
b9e15440,1023671,2016-12-17,Hobart Hurricanes,Queen Elizabeth II Oval,T20,Women's Big Bash League,51,49,104.08,0,0.0,0.0
60471339,1023671,2016-12-17,Hobart Hurricanes,Queen Elizabeth II Oval,T20,Women's Big Bash League,3,2,150.0,0,0.0,0.0
f57d5dbb,1023671,2016-12-17,Hobart Hurricanes,Queen Elizabeth II Oval,T20,Women's Big Bash League,34,23,147.83,0,0.0,0.0
e6f0408a,1023671,2016-12-17,Hobart Hurricanes,Queen Elizabeth II Oval,T20,Women's Big Bash League,7,13,53.85,0,0.0,0.0
99e23670,1023671,2016-12-17,Hobart Hurricanes,Queen Elizabeth II Oval,T20,Women's Big Bash League,3,5,60.0,0,0.0,0.0
cb937b2d,1023671,2016-12-17,Hobart Hurricanes,Queen Elizabeth II Oval,T20,Women's Big Bash League,0,0,0.0,1,4.0,7.0
bc969efb,1023673,2016-12-17,Melbourne Stars,Casey Fields No. 4,T20,Women's Big Bash League,38,41,92.68,0,0.0,0.0
83558266,1023673,2016-12-17,Melbourne Stars,Casey Fields No. 4,T20,Women's Big Bash League,0,0,0.0,0,3.0,9.0
321644de,1023673,2016-12-17,Melbourne Stars,Casey Fields No. 4,T20,Women's Big Bash League,5,6,83.33,0,0.0,0.0
13781d43,1023673,2016-12-17,Melbourne Stars,Casey Fields No. 4,T20,Women's Big Bash League,11,9,122.22,0,0.0,0.0
ea8b65ab,1023673,2016-12-17,Melbourne Stars,Casey Fields No. 4,T20,Women's Big Bash League,0,0,0.0,3,4.0,4.25
8c5775f3,1023673,2016-12-17,Melbourne Stars,Casey Fields No. 4,T20,Women's Big Bash League,0,5,0.0,0,0.0,0.0
437068a1,1023673,2016-12-17,Melbourne Stars,Casey Fields No. 4,T20,Women's Big Bash League,0,0,0.0,3,4.0,3.25
a6d06180,1023673,2016-12-17,Melbourne Stars,Casey Fields No. 4,T20,Women's Big Bash League,1,2,50.0,0,0.0,0.0
be150fc8,1023673,2016-12-17,Melbourne Stars,Casey Fields No. 4,T20,Women's Big Bash League,0,1,0.0,0,0.0,0.0
207ba61e,1023673,2016-12-17,Melbourne Stars,Casey Fields No. 4,T20,Women's Big Bash League,0,0,0.0,0,3.0,7.0
b8cce99f,1023673,2016-12-17,Melbourne Stars,Casey Fields No. 4,T20,Women's Big Bash League,0,0,0.0,1,4.0,5.0
6bb7a785,1023673,2016-12-17,Melbourne Stars,Casey Fields No. 4,T20,Women's Big Bash League,3,3,100.0,0,0.0,0.0
63e3b6b3,1023673,2016-12-17,Melbourne Stars,Casey Fields No. 4,T20,Women's Big Bash League,16,14,114.29,0,0.0,0.0
e2410b5e,1023673,2016-12-17,Melbourne Stars,Casey Fields No. 4,T20,Women's Big Bash League,0,0,0.0,0,2.0,12.0
5be043df,1023673,2016-12-17,Melbourne Stars,Casey Fields No. 4,T20,Women's Big Bash League,5,7,71.43,0,0.0,0.0
af71535d,1023673,2016-12-17,Melbourne Stars,Casey Fields No. 4,T20,Women's Big Bash League,40,32,125.0,0,0.0,0.0
bc969efb,1023673,2016-12-17,Sydney Sixers,Casey Fields No. 4,T20,Women's Big Bash League,0,0,0.0,0,2.0,11.0
8c5775f3,1023673,2016-12-17,Sydney Sixers,Casey Fields No. 4,T20,Women's Big Bash League,0,0,0.0,0,3.2,6.3
be150fc8,1023673,2016-12-17,Sydney Sixers,Casey Fields No. 4,T20,Women's Big Bash League,0,0,0.0,0,3.0,6.33
b0ca6975,1023673,2016-12-17,Sydney Sixers,Casey Fields No. 4,T20,Women's Big Bash League,6,8,75.0,0,0.0,0.0
b8cce99f,1023673,2016-12-17,Sydney Sixers,Casey Fields No. 4,T20,Women's Big Bash League,31,30,103.33,0,0.0,0.0
5ebc3941,1023673,2016-12-17,Sydney Sixers,Casey Fields No. 4,T20,Women's Big Bash League,0,2,0.0,0,0.0,0.0
ef13bd20,1023673,2016-12-17,Sydney Sixers,Casey Fields No. 4,T20,Women's Big Bash League,14,16,87.5,0,0.0,0.0
6bb7a785,1023673,2016-12-17,Sydney Sixers,Casey Fields No. 4,T20,Women's Big Bash League,0,0,0.0,0,1.0,16.0
63e3b6b3,1023673,2016-12-17,Sydney Sixers,Casey Fields No. 4,T20,Women's Big Bash League,0,0,0.0,2,4.0,5.25
27e003ce,1023673,2016-12-17,Sydney Sixers,Casey Fields No. 4,T20,Women's Big Bash League,66,48,137.5,0,0.0,0.0
5be043df,1023673,2016-12-17,Sydney Sixers,Casey Fields No. 4,T20,Women's Big Bash League,0,0,0.0,1,4.0,6.25
9b3bcca4,1023675,2016-12-17,Adelaide Strikers,Howell Oval,T20,Women's Big Bash League,0,0,0.0,1,4.0,3.75
b9164a9b,1023675,2016-12-17,Adelaide Strikers,Howell Oval,T20,Women's Big Bash League,28,27,103.7,0,0.0,0.0
fe731c62,1023675,2016-12-17,Adelaide Strikers,Howell Oval,T20,Women's Big Bash League,6,20,30.0,0,0.0,0.0
53cd8da6,1023675,2016-12-17,Adelaide Strikers,Howell Oval,T20,Women's Big Bash League,0,3,0.0,0,0.0,0.0
17608a6f,1023675,2016-12-17,Adelaide Strikers,Howell Oval,T20,Women's Big Bash League,0,0,0.0,0,4.0,6.0
609c519e,1023675,2016-12-17,Adelaide Strikers,Howell Oval,T20,Women's Big Bash League,18,19,94.74,0,0.0,0.0
d7c6b0fb,1023675,2016-12-17,Adelaide Strikers,Howell Oval,T20,Women's Big Bash League,8,11,72.73,0,0.0,0.0
4ed7d23f,1023675,2016-12-17,Adelaide Strikers,Howell Oval,T20,Women's Big Bash League,29,26,111.54,0,0.0,0.0
3032933c,1023675,2016-12-17,Adelaide Strikers,Howell Oval,T20,Women's Big Bash League,0,0,0.0,1,4.0,4.75
de69af96,1023675,2016-12-17,Adelaide Strikers,Howell Oval,T20,Women's Big Bash League,0,0,0.0,1,2.0,4.0
a5f488bc,1023675,2016-12-17,Adelaide Strikers,Howell Oval,T20,Women's Big Bash League,0,0,0.0,0,2.0,6.5
92cf79a8,1023675,2016-12-17,Adelaide Strikers,Howell Oval,T20,Women's Big Bash League,6,14,42.86,0,0.0,0.0
ca5acfa4,1023675,2016-12-17,Adelaide Strikers,Howell Oval,T20,Women's Big Bash League,0,0,0.0,2,4.0,5.75
06f988b8,1023675,2016-12-17,Sydney Thunder,Howell Oval,T20,Women's Big Bash League,0,0,0.0,0,1.0,10.0
7dfbcfff,1023675,2016-12-17,Sydney Thunder,Howell Oval,T20,Women's Big Bash League,27,40,67.5,0,0.0,0.0
fe731c62,1023675,2016-12-17,Sydney Thunder,Howell Oval,T20,Women's Big Bash League,0,0,0.0,1,3.5,6.26
53cd8da6,1023675,2016-12-17,Sydney Thunder,Howell Oval,T20,Women's Big Bash League,0,0,0.0,0,1.0,12.0
dff806f4,1023675,2016-12-17,Sydney Thunder,Howell Oval,T20,Women's Big Bash League,0,0,0.0,0,3.0,5.33
4ed7d23f,1023675,2016-12-17,Sydney Thunder,Howell Oval,T20,Women's Big Bash League,0,0,0.0,1,4.0,4.75
3032933c,1023675,2016-12-17,Sydney Thunder,Howell Oval,T20,Women's Big Bash League,8,10,80.0,0,0.0,0.0
de69af96,1023675,2016-12-17,Sydney Thunder,Howell Oval,T20,Women's Big Bash League,43,33,130.3,0,0.0,0.0
a5f488bc,1023675,2016-12-17,Sydney Thunder,Howell Oval,T20,Women's Big Bash League,3,5,60.0,0,0.0,0.0
0816fb1e,1023675,2016-12-17,Sydney Thunder,Howell Oval,T20,Women's Big Bash League,0,0,0.0,2,4.0,3.5
92cf79a8,1023675,2016-12-17,Sydney Thunder,Howell Oval,T20,Women's Big Bash League,0,0,0.0,0,1.0,8.0
ca5acfa4,1023675,2016-12-17,Sydney Thunder,Howell Oval,T20,Women's Big Bash League,10,12,83.33,0,0.0,0.0
b2664905,1023675,2016-12-17,Sydney Thunder,Howell Oval,T20,Women's Big Bash League,5,8,62.5,0,0.0,0.0
52d1dbc8,1023677,2016-12-17,Perth Scorchers,W.A.C.A. Ground,T20,Women's Big Bash League,6,13,46.15,0,0.0,0.0
53bee17f,1023677,2016-12-17,Perth Scorchers,W.A.C.A. Ground,T20,Women's Big Bash League,11,17,64.71,0,0.0,0.0
d693012d,1023677,2016-12-17,Perth Scorchers,W.A.C.A. Ground,T20,Women's Big Bash League,3,5,60.0,0,0.0,0.0
2708b41c,1023677,2016-12-17,Perth Scorchers,W.A.C.A. Ground,T20,Women's Big Bash League,0,0,0.0,2,4.0,2.5
852820e3,1023677,2016-12-17,Perth Scorchers,W.A.C.A. Ground,T20,Women's Big Bash League,6,7,85.71,0,0.0,0.0
a594a6e0,1023677,2016-12-17,Perth Scorchers,W.A.C.A. Ground,T20,Women's Big Bash League,1,1,100.0,0,0.0,0.0
47bcaf7a,1023677,2016-12-17,Perth Scorchers,W.A.C.A. Ground,T20,Women's Big Bash League,1,4,25.0,0,0.0,0.0
0475a86b,1023677,2016-12-17,Perth Scorchers,W.A.C.A. Ground,T20,Women's Big Bash League,6,12,50.0,0,0.0,0.0
6a434bd3,1023677,2016-12-17,Perth Scorchers,W.A.C.A. Ground,T20,Women's Big Bash League,0,0,0.0,1,4.0,5.0
712bd44c,1023677,2016-12-17,Perth Scorchers,W.A.C.A. Ground,T20,Women's Big Bash League,19,25,76.0,0,0.0,0.0
507acf2e,1023677,2016-12-17,Perth Scorchers,W.A.C.A. Ground,T20,Women's Big Bash League,0,0,0.0,1,4.0,4.5
e149d0ae,1023677,2016-12-17,Perth Scorchers,W.A.C.A. Ground,T20,Women's Big Bash League,0,0,0.0,2,4.0,4.75
5d2eda89,1023677,2016-12-17,Perth Scorchers,W.A.C.A. Ground,T20,Women's Big Bash League,21,25,84.0,0,0.0,0.0
d7b754d4,1023677,2016-12-17,Perth Scorchers,W.A.C.A. Ground,T20,Women's Big Bash League,10,6,166.67,0,0.0,0.0
89bbc67a,1023677,2016-12-17,Perth Scorchers,W.A.C.A. Ground,T20,Women's Big Bash League,0,0,0.0,2,4.0,8.5
7fb35eba,1023677,2016-12-17,Perth Scorchers,W.A.C.A. Ground,T20,Women's Big Bash League,1,5,20.0,0,0.0,0.0
53bee17f,1023677,2016-12-17,Brisbane Heat,W.A.C.A. Ground,T20,Women's Big Bash League,0,0,0.0,1,4.0,4.5
cde96d97,1023677,2016-12-17,Brisbane Heat,W.A.C.A. Ground,T20,Women's Big Bash League,17,24,70.83,0,0.0,0.0
852820e3,1023677,2016-12-17,Brisbane Heat,W.A.C.A. Ground,T20,Women's Big Bash League,0,0,0.0,0,4.0,4.75
99812d10,1023677,2016-12-17,Brisbane Heat,W.A.C.A. Ground,T20,Women's Big Bash League,29,29,100.0,0,0.0,0.0
a594a6e0,1023677,2016-12-17,Brisbane Heat,W.A.C.A. Ground,T20,Women's Big Bash League,0,0,0.0,0,4.0,6.25
47bcaf7a,1023677,2016-12-17,Brisbane Heat,W.A.C.A. Ground,T20,Women's Big Bash League,0,0,0.0,0,1.0,9.0
0475a86b,1023677,2016-12-17,Brisbane Heat,W.A.C.A. Ground,T20,Women's Big Bash League,0,0,0.0,1,3.1,6.63
dd883071,1023677,2016-12-17,Brisbane Heat,W.A.C.A. Ground,T20,Women's Big Bash League,46,43,106.98,0,0.0,0.0
d7b754d4,1023677,2016-12-17,Brisbane Heat,W.A.C.A. Ground,T20,Women's Big Bash League,0,0,0.0,0,1.0,10.0
89bbc67a,1023677,2016-12-17,Brisbane Heat,W.A.C.A. Ground,T20,Women's Big Bash League,3,7,42.86,0,0.0,0.0
72b7ed1e,1023679,2016-12-18,Melbourne Renegades,Queen Elizabeth II Oval,T20,Women's Big Bash League,52,41,126.83,0,0.0,0.0
6026e2ae,1023679,2016-12-18,Melbourne Renegades,Queen Elizabeth II Oval,T20,Women's Big Bash League,27,20,135.0,0,0.0,0.0
2e0b6638,1023679,2016-12-18,Melbourne Renegades,Queen Elizabeth II Oval,T20,Women's Big Bash League,7,9,77.78,0,0.0,0.0
324b9eee,1023679,2016-12-18,Melbourne Renegades,Queen Elizabeth II Oval,T20,Women's Big Bash League,17,23,73.91,0,0.0,0.0
72166006,1023679,2016-12-18,Melbourne Renegades,Queen Elizabeth II Oval,T20,Women's Big Bash League,0,0,0.0,1,4.0,9.75
4ba0289e,1023679,2016-12-18,Melbourne Renegades,Queen Elizabeth II Oval,T20,Women's Big Bash League,5,13,38.46,0,0.0,0.0
d32cf49a,1023679,2016-12-18,Melbourne Renegades,Queen Elizabeth II Oval,T20,Women's Big Bash League,7,9,77.78,0,0.0,0.0
60471339,1023679,2016-12-18,Melbourne Renegades,Queen Elizabeth II Oval,T20,Women's Big Bash League,0,0,0.0,1,4.0,4.75
78bec461,1023679,2016-12-18,Melbourne Renegades,Queen Elizabeth II Oval,T20,Women's Big Bash League,0,0,0.0,1,2.0,5.5
f57d5dbb,1023679,2016-12-18,Melbourne Renegades,Queen Elizabeth II Oval,T20,Women's Big Bash League,0,0,0.0,1,4.0,3.5
4241dc19,1023679,2016-12-18,Melbourne Renegades,Queen Elizabeth II Oval,T20,Women's Big Bash League,0,0,0.0,0,4.0,6.25
99e23670,1023679,2016-12-18,Melbourne Renegades,Queen Elizabeth II Oval,T20,Women's Big Bash League,0,0,0.0,0,2.0,6.5
cb937b2d,1023679,2016-12-18,Melbourne Renegades,Queen Elizabeth II Oval,T20,Women's Big Bash League,3,5,60.0,0,0.0,0.0
72b7ed1e,1023679,2016-12-18,Hobart Hurricanes,Queen Elizabeth II Oval,T20,Women's Big Bash League,0,0,0.0,0,4.0,5.25
df04fc4f,1023679,2016-12-18,Hobart Hurricanes,Queen Elizabeth II Oval,T20,Women's Big Bash League,0,0,0.0,0,2.0,5.5
28aba384,1023679,2016-12-18,Hobart Hurricanes,Queen Elizabeth II Oval,T20,Women's Big Bash League,0,0,0.0,0,3.0,7.0
a139c379,1023679,2016-12-18,Hobart Hurricanes,Queen Elizabeth II Oval,T20,Women's Big Bash League,35,40,87.5,0,0.0,0.0
72166006,1023679,2016-12-18,Hobart Hurricanes,Queen Elizabeth II Oval,T20,Women's Big Bash League,15,12,125.0,0,0.0,0.0
d32cf49a,1023679,2016-12-18,Hobart Hurricanes,Queen Elizabeth II Oval,T20,Women's Big Bash League,0,0,0.0,4,4.0,5.75
0d19fa13,1023679,2016-12-18,Hobart Hurricanes,Queen Elizabeth II Oval,T20,Women's Big Bash League,0,0,0.0,0,3.0,6.33
b9e15440,1023679,2016-12-18,Hobart Hurricanes,Queen Elizabeth II Oval,T20,Women's Big Bash League,36,37,97.3,0,0.0,0.0
f57d5dbb,1023679,2016-12-18,Hobart Hurricanes,Queen Elizabeth II Oval,T20,Women's Big Bash League,3,6,50.0,0,0.0,0.0
e6f0408a,1023679,2016-12-18,Hobart Hurricanes,Queen Elizabeth II Oval,T20,Women's Big Bash League,19,18,105.56,0,0.0,0.0
99e23670,1023679,2016-12-18,Hobart Hurricanes,Queen Elizabeth II Oval,T20,Women's Big Bash League,9,8,112.5,0,0.0,0.0
cb937b2d,1023679,2016-12-18,Hobart Hurricanes,Queen Elizabeth II Oval,T20,Women's Big Bash League,0,0,0.0,0,4.0,6.5
72b7ed1e,1023679,2016-12-18,Hobart Hurricanes,Queen Elizabeth II Oval,T20,Women's Big Bash League,0,0,0.0,0,1.0,12.0
72166006,1023679,2016-12-18,Hobart Hurricanes,Queen Elizabeth II Oval,T20,Women's Big Bash League,7,3,233.33,0,0.0,0.0
e6f0408a,1023679,2016-12-18,Hobart Hurricanes,Queen Elizabeth II Oval,T20,Women's Big Bash League,3,3,100.0,0,0.0,0.0
72b7ed1e,1023679,2016-12-18,Melbourne Renegades,Queen Elizabeth II Oval,T20,Women's Big Bash League,0,1,0.0,0,0.0,0.0
2e0b6638,1023679,2016-12-18,Melbourne Renegades,Queen Elizabeth II Oval,T20,Women's Big Bash League,10,3,333.33,0,0.0,0.0
d32cf49a,1023679,2016-12-18,Melbourne Renegades,Queen Elizabeth II Oval,T20,Women's Big Bash League,5,2,250.0,0,0.0,0.0
60471339,1023679,2016-12-18,Melbourne Renegades,Queen Elizabeth II Oval,T20,Women's Big Bash League,0,0,0.0,1,1.0,15.0
bc969efb,1023681,2016-12-18,Melbourne Stars,Casey Fields No. 4,T20,Women's Big Bash League,43,32,134.38,0,0.0,0.0
83558266,1023681,2016-12-18,Melbourne Stars,Casey Fields No. 4,T20,Women's Big Bash League,0,0,0.0,1,3.0,7.0
321644de,1023681,2016-12-18,Melbourne Stars,Casey Fields No. 4,T20,Women's Big Bash League,9,9,100.0,0,0.0,0.0
13781d43,1023681,2016-12-18,Melbourne Stars,Casey Fields No. 4,T20,Women's Big Bash League,12,12,100.0,0,0.0,0.0
ea8b65ab,1023681,2016-12-18,Melbourne Stars,Casey Fields No. 4,T20,Women's Big Bash League,0,0,0.0,2,4.0,3.75
8c5775f3,1023681,2016-12-18,Melbourne Stars,Casey Fields No. 4,T20,Women's Big Bash League,0,5,0.0,0,0.0,0.0
437068a1,1023681,2016-12-18,Melbourne Stars,Casey Fields No. 4,T20,Women's Big Bash League,0,0,0.0,1,4.0,6.25
a6d06180,1023681,2016-12-18,Melbourne Stars,Casey Fields No. 4,T20,Women's Big Bash League,1,1,100.0,0,0.0,0.0
be150fc8,1023681,2016-12-18,Melbourne Stars,Casey Fields No. 4,T20,Women's Big Bash League,4,9,44.44,0,0.0,0.0
207ba61e,1023681,2016-12-18,Melbourne Stars,Casey Fields No. 4,T20,Women's Big Bash League,0,0,0.0,1,3.0,6.33
b8cce99f,1023681,2016-12-18,Melbourne Stars,Casey Fields No. 4,T20,Women's Big Bash League,0,0,0.0,2,4.0,4.25
6bb7a785,1023681,2016-12-18,Melbourne Stars,Casey Fields No. 4,T20,Women's Big Bash League,1,1,100.0,0,0.0,0.0
63e3b6b3,1023681,2016-12-18,Melbourne Stars,Casey Fields No. 4,T20,Women's Big Bash League,32,32,100.0,0,0.0,0.0
e2410b5e,1023681,2016-12-18,Melbourne Stars,Casey Fields No. 4,T20,Women's Big Bash League,0,0,0.0,0,2.0,7.0
5be043df,1023681,2016-12-18,Melbourne Stars,Casey Fields No. 4,T20,Women's Big Bash League,1,2,50.0,0,0.0,0.0
af71535d,1023681,2016-12-18,Melbourne Stars,Casey Fields No. 4,T20,Women's Big Bash League,7,17,41.18,0,0.0,0.0
bc969efb,1023681,2016-12-18,Sydney Sixers,Casey Fields No. 4,T20,Women's Big Bash League,0,0,0.0,0,2.0,10.5
8c5775f3,1023681,2016-12-18,Sydney Sixers,Casey Fields No. 4,T20,Women's Big Bash League,0,0,0.0,1,4.0,7.0
be150fc8,1023681,2016-12-18,Sydney Sixers,Casey Fields No. 4,T20,Women's Big Bash League,0,0,0.0,0,3.0,5.33
b0ca6975,1023681,2016-12-18,Sydney Sixers,Casey Fields No. 4,T20,Women's Big Bash League,1,3,33.33,0,0.0,0.0
b8cce99f,1023681,2016-12-18,Sydney Sixers,Casey Fields No. 4,T20,Women's Big Bash League,5,9,55.56,0,0.0,0.0
5ebc3941,1023681,2016-12-18,Sydney Sixers,Casey Fields No. 4,T20,Women's Big Bash League,45,48,93.75,0,0.0,0.0
ef13bd20,1023681,2016-12-18,Sydney Sixers,Casey Fields No. 4,T20,Women's Big Bash League,48,33,145.45,0,0.0,0.0
9c515112,1023681,2016-12-18,Sydney Sixers,Casey Fields No. 4,T20,Women's Big Bash League,0,0,0.0,0,2.0,6.5
63e3b6b3,1023681,2016-12-18,Sydney Sixers,Casey Fields No. 4,T20,Women's Big Bash League,0,0,0.0,2,3.5,3.39
27e003ce,1023681,2016-12-18,Sydney Sixers,Casey Fields No. 4,T20,Women's Big Bash League,9,9,100.0,0,0.0,0.0
5be043df,1023681,2016-12-18,Sydney Sixers,Casey Fields No. 4,T20,Women's Big Bash League,0,0,0.0,0,2.0,12.0
53bee17f,1023687,2016-12-26,Brisbane Heat,Allan Border Field,T20,Women's Big Bash League,0,0,0.0,0,2.0,5.0
d693012d,1023687,2016-12-26,Brisbane Heat,Allan Border Field,T20,Women's Big Bash League,0,0,0.0,0,2.0,9.0
b0ca6975,1023687,2016-12-26,Brisbane Heat,Allan Border Field,T20,Women's Big Bash League,16,24,66.67,0,0.0,0.0
852820e3,1023687,2016-12-26,Brisbane Heat,Allan Border Field,T20,Women's Big Bash League,0,0,0.0,0,3.0,10.67
a594a6e0,1023687,2016-12-26,Brisbane Heat,Allan Border Field,T20,Women's Big Bash League,0,0,0.0,1,4.0,4.75
5ebc3941,1023687,2016-12-26,Brisbane Heat,Allan Border Field,T20,Women's Big Bash League,16,19,84.21,0,0.0,0.0
47bcaf7a,1023687,2016-12-26,Brisbane Heat,Allan Border Field,T20,Women's Big Bash League,0,0,0.0,1,3.0,7.0
0475a86b,1023687,2016-12-26,Brisbane Heat,Allan Border Field,T20,Women's Big Bash League,0,0,0.0,0,3.0,6.67
ef13bd20,1023687,2016-12-26,Brisbane Heat,Allan Border Field,T20,Women's Big Bash League,7,6,116.67,0,0.0,0.0
27e003ce,1023687,2016-12-26,Brisbane Heat,Allan Border Field,T20,Women's Big Bash League,97,72,134.72,0,0.0,0.0
d7b754d4,1023687,2016-12-26,Brisbane Heat,Allan Border Field,T20,Women's Big Bash League,0,0,0.0,0,3.0,9.33
83558266,1023687,2016-12-26,Melbourne Stars,Allan Border Field,T20,Women's Big Bash League,0,0,0.0,0,2.0,8.5
52d1dbc8,1023687,2016-12-26,Melbourne Stars,Allan Border Field,T20,Women's Big Bash League,2,3,66.67,0,0.0,0.0
ea8b65ab,1023687,2016-12-26,Melbourne Stars,Allan Border Field,T20,Women's Big Bash League,0,0,0.0,2,4.0,4.25
53bee17f,1023687,2016-12-26,Melbourne Stars,Allan Border Field,T20,Women's Big Bash League,24,27,88.89,0,0.0,0.0
d693012d,1023687,2016-12-26,Melbourne Stars,Allan Border Field,T20,Women's Big Bash League,3,10,30.0,0,0.0,0.0
437068a1,1023687,2016-12-26,Melbourne Stars,Allan Border Field,T20,Women's Big Bash League,0,0,0.0,0,4.0,4.5
207ba61e,1023687,2016-12-26,Melbourne Stars,Allan Border Field,T20,Women's Big Bash League,0,0,0.0,1,3.0,3.33
852820e3,1023687,2016-12-26,Melbourne Stars,Allan Border Field,T20,Women's Big Bash League,6,6,100.0,0,0.0,0.0
b8cce99f,1023687,2016-12-26,Melbourne Stars,Allan Border Field,T20,Women's Big Bash League,0,0,0.0,1,3.0,4.33
47bcaf7a,1023687,2016-12-26,Melbourne Stars,Allan Border Field,T20,Women's Big Bash League,8,11,72.73,0,0.0,0.0
